query_id,template_id,params
multi_block_queries_query080_17.sql,33,"{""###_A"": ""0"", ""###_B"": ""0"", ""&&&_A"": ""'1998-11-07'"", ""&&&_B"": ""'1998-11-07'"", ""&&&_C"": ""'30 day'"", ""###_C"": ""50"", ""&&&_D"": ""'Y'"", ""&&&_E"": ""'Y'"", ""&&&_F"": ""'N'"", ""&&&_G"": ""'N'"", ""&&&_H"": ""'Y'"", ""###_D"": ""37"", ""###_E"": ""52"", ""N_SSS_A"": ""('Children',\n                        'Home')"", ""###_F"": ""0"", ""###_G"": ""0"", ""&&&_I"": ""'1998-11-07'"", ""&&&_J"": ""'1998-11-07'"", ""&&&_K"": ""'30 day'"", ""###_H"": ""50"", ""&&&_L"": ""'Y'"", ""&&&_M"": ""'Y'"", ""&&&_N"": ""'N'"", ""&&&_O"": ""'N'"", ""&&&_P"": ""'Y'"", ""###_I"": ""37"", ""###_J"": ""52"", ""N_SSS_B"": ""('Children',\n                        'Home')"", ""###_K"": ""0"", ""###_L"": ""0"", ""&&&_Q"": ""'1998-11-07'"", ""&&&_R"": ""'1998-11-07'"", ""&&&_S"": ""'30 day'"", ""###_M"": ""50"", ""&&&_T"": ""'Y'"", ""&&&_U"": ""'Y'"", ""&&&_V"": ""'N'"", ""&&&_W"": ""'N'"", ""&&&_X"": ""'Y'"", ""###_N"": ""37"", ""###_O"": ""52"", ""N_SSS_C"": ""('Children',\n                        'Home')"", ""&&&_Y"": ""'store channel'"", ""&&&_Z"": ""'store'"", ""&&&_AA"": ""'catalog channel'"", ""&&&_AB"": ""'catalog_page'"", ""&&&_AC"": ""'web channel'"", ""&&&_AD"": ""'web_site'"", ""###_P"": ""100""}"
multi_block_queries_query080_73.sql,33,"{""###_A"": ""0"", ""###_B"": ""0"", ""&&&_A"": ""'1998-07-22'"", ""&&&_B"": ""'1998-07-22'"", ""&&&_C"": ""'30 day'"", ""###_C"": ""50"", ""&&&_D"": ""'Y'"", ""&&&_E"": ""'N'"", ""&&&_F"": ""'N'"", ""&&&_G"": ""'Y'"", ""&&&_H"": ""'Y'"", ""###_D"": ""47"", ""###_E"": ""62"", ""N_SSS_A"": ""('Books',\n                        'Children')"", ""###_F"": ""0"", ""###_G"": ""0"", ""&&&_I"": ""'1998-07-22'"", ""&&&_J"": ""'1998-07-22'"", ""&&&_K"": ""'30 day'"", ""###_H"": ""50"", ""&&&_L"": ""'Y'"", ""&&&_M"": ""'N'"", ""&&&_N"": ""'N'"", ""&&&_O"": ""'Y'"", ""&&&_P"": ""'Y'"", ""###_I"": ""47"", ""###_J"": ""62"", ""N_SSS_B"": ""('Books',\n                        'Children')"", ""###_K"": ""0"", ""###_L"": ""0"", ""&&&_Q"": ""'1998-07-22'"", ""&&&_R"": ""'1998-07-22'"", ""&&&_S"": ""'30 day'"", ""###_M"": ""50"", ""&&&_T"": ""'Y'"", ""&&&_U"": ""'N'"", ""&&&_V"": ""'N'"", ""&&&_W"": ""'Y'"", ""&&&_X"": ""'Y'"", ""###_N"": ""47"", ""###_O"": ""62"", ""N_SSS_C"": ""('Books',\n                        'Children')"", ""&&&_Y"": ""'store channel'"", ""&&&_Z"": ""'store'"", ""&&&_AA"": ""'catalog channel'"", ""&&&_AB"": ""'catalog_page'"", ""&&&_AC"": ""'web channel'"", ""&&&_AD"": ""'web_site'"", ""###_P"": ""100""}"
multi_block_queries_query080_78.sql,33,"{""###_A"": ""0"", ""###_B"": ""0"", ""&&&_A"": ""'2001-10-13'"", ""&&&_B"": ""'2001-10-13'"", ""&&&_C"": ""'30 day'"", ""###_C"": ""50"", ""&&&_D"": ""'Y'"", ""&&&_E"": ""'N'"", ""&&&_F"": ""'Y'"", ""&&&_G"": ""'Y'"", ""&&&_H"": ""'N'"", ""###_D"": ""50"", ""###_E"": ""65"", ""N_SSS_A"": ""('Books',\n                        'Electronics')"", ""###_F"": ""0"", ""###_G"": ""0"", ""&&&_I"": ""'2001-10-13'"", ""&&&_J"": ""'2001-10-13'"", ""&&&_K"": ""'30 day'"", ""###_H"": ""50"", ""&&&_L"": ""'Y'"", ""&&&_M"": ""'N'"", ""&&&_N"": ""'Y'"", ""&&&_O"": ""'Y'"", ""&&&_P"": ""'N'"", ""###_I"": ""50"", ""###_J"": ""65"", ""N_SSS_B"": ""('Books',\n                        'Electronics')"", ""###_K"": ""0"", ""###_L"": ""0"", ""&&&_Q"": ""'2001-10-13'"", ""&&&_R"": ""'2001-10-13'"", ""&&&_S"": ""'30 day'"", ""###_M"": ""50"", ""&&&_T"": ""'Y'"", ""&&&_U"": ""'N'"", ""&&&_V"": ""'Y'"", ""&&&_W"": ""'Y'"", ""&&&_X"": ""'N'"", ""###_N"": ""50"", ""###_O"": ""65"", ""N_SSS_C"": ""('Books',\n                        'Electronics')"", ""&&&_Y"": ""'store channel'"", ""&&&_Z"": ""'store'"", ""&&&_AA"": ""'catalog channel'"", ""&&&_AB"": ""'catalog_page'"", ""&&&_AC"": ""'web channel'"", ""&&&_AD"": ""'web_site'"", ""###_P"": ""100""}"
multi_block_queries_query094_86.sql,16,"{""&&&_A"": ""'1998-1-01'"", ""&&&_B"": ""'1998-1-01'"", ""&&&_C"": ""'60 day'"", ""N_SSS_A"": ""('CO',\n                   'KS',\n                   'LA',\n                   'MI',\n                   'NY',\n                   'WI')"", ""###_A"": ""5"", ""###_B"": ""25"", ""###_C"": ""54"", ""N_III_A"": ""(6, 51, 62, 63, 68)"", ""###_D"": ""100""}"
multi_block_queries_query094_64.sql,16,"{""&&&_A"": ""'2002-5-01'"", ""&&&_B"": ""'2002-5-01'"", ""&&&_C"": ""'60 day'"", ""N_SSS_A"": ""('AR',\n                   'CA',\n                   'IN',\n                   'MI',\n                   'MO',\n                   'OH')"", ""###_A"": ""7"", ""###_B"": ""38"", ""###_C"": ""67"", ""N_III_A"": ""(21, 37, 50, 62, 64)"", ""###_D"": ""100""}"
multi_block_queries_query094_66.sql,16,"{""&&&_A"": ""'1999-3-01'"", ""&&&_B"": ""'1999-3-01'"", ""&&&_C"": ""'60 day'"", ""N_SSS_A"": ""('GA',\n                   'IL',\n                   'ND',\n                   'SD',\n                   'TX',\n                   'WY')"", ""###_A"": ""5"", ""###_B"": ""271"", ""###_C"": ""300"", ""N_III_A"": ""(8, 20, 30, 50, 54)"", ""###_D"": ""100""}"
multi_block_queries_query094_6.sql,16,"{""&&&_A"": ""'2002-7-01'"", ""&&&_B"": ""'2002-7-01'"", ""&&&_C"": ""'60 day'"", ""N_SSS_A"": ""('AK',\n                   'ID',\n                   'IL',\n                   'MI',\n                   'MS',\n                   'NE')"", ""###_A"": ""7"", ""###_B"": ""59"", ""###_C"": ""88"", ""N_III_A"": ""(7, 13, 21, 35, 66)"", ""###_D"": ""100""}"
multi_block_queries_query094_68.sql,16,"{""&&&_A"": ""'2002-2-01'"", ""&&&_B"": ""'2002-2-01'"", ""&&&_C"": ""'60 day'"", ""N_SSS_A"": ""('KS',\n                   'KY',\n                   'MT',\n                   'NE',\n                   'TX',\n                   'WI')"", ""###_A"": ""6"", ""###_B"": ""228"", ""###_C"": ""257"", ""N_III_A"": ""(11, 23, 49, 65, 74)"", ""###_D"": ""100""}"
multi_block_queries_query094_72.sql,16,"{""&&&_A"": ""'2000-1-01'"", ""&&&_B"": ""'2000-1-01'"", ""&&&_C"": ""'60 day'"", ""N_SSS_A"": ""('CO',\n                   'IL',\n                   'MS',\n                   'MT',\n                   'SC',\n                   'TX')"", ""###_A"": ""5"", ""###_B"": ""142"", ""###_C"": ""171"", ""N_III_A"": ""(1, 19, 46, 50, 74)"", ""###_D"": ""100""}"
multi_block_queries_query058_85.sql,58,"{""&&&_A"": ""'1998-04-23'"", ""###_A"": ""245"", ""###_B"": ""274"", ""###_C"": ""47"", ""###_D"": ""76"", ""###_E"": ""1986"", ""###_F"": ""1992"", ""&&&_B"": ""'1998-04-23'"", ""###_G"": ""245"", ""###_H"": ""274"", ""###_I"": ""47"", ""###_J"": ""76"", ""###_K"": ""1986"", ""###_L"": ""1992"", ""&&&_C"": ""'1998-04-23'"", ""###_M"": ""245"", ""###_N"": ""274"", ""###_O"": ""47"", ""###_P"": ""76"", ""###_Q"": ""1986"", ""###_R"": ""1992"", ""###_S"": ""3"", ""###_T"": ""100"", ""###_U"": ""3"", ""###_V"": ""100"", ""###_W"": ""3"", ""###_X"": ""100"", ""###_Y"": ""3"", ""^^^_A"": ""0.9"", ""^^^_B"": ""1.1"", ""^^^_C"": ""0.9"", ""^^^_D"": ""1.1"", ""^^^_E"": ""0.9"", ""^^^_F"": ""1.1"", ""^^^_G"": ""0.9"", ""^^^_H"": ""1.1"", ""^^^_I"": ""0.9"", ""^^^_J"": ""1.1"", ""^^^_K"": ""0.9"", ""^^^_L"": ""1.1"", ""###_Z"": ""100""}"
multi_block_queries_query058_59.sql,58,"{""&&&_A"": ""'2002-07-20'"", ""###_A"": ""271"", ""###_B"": ""300"", ""###_C"": ""71"", ""###_D"": ""100"", ""###_E"": ""1926"", ""###_F"": ""1932"", ""&&&_B"": ""'2002-07-20'"", ""###_G"": ""271"", ""###_H"": ""300"", ""###_I"": ""71"", ""###_J"": ""100"", ""###_K"": ""1926"", ""###_L"": ""1932"", ""&&&_C"": ""'2002-07-20'"", ""###_M"": ""271"", ""###_N"": ""300"", ""###_O"": ""71"", ""###_P"": ""100"", ""###_Q"": ""1926"", ""###_R"": ""1932"", ""###_S"": ""3"", ""###_T"": ""100"", ""###_U"": ""3"", ""###_V"": ""100"", ""###_W"": ""3"", ""###_X"": ""100"", ""###_Y"": ""3"", ""^^^_A"": ""0.9"", ""^^^_B"": ""1.1"", ""^^^_C"": ""0.9"", ""^^^_D"": ""1.1"", ""^^^_E"": ""0.9"", ""^^^_F"": ""1.1"", ""^^^_G"": ""0.9"", ""^^^_H"": ""1.1"", ""^^^_I"": ""0.9"", ""^^^_J"": ""1.1"", ""^^^_K"": ""0.9"", ""^^^_L"": ""1.1"", ""###_Z"": ""100""}"
multi_block_queries_query058_74.sql,58,"{""&&&_A"": ""'2002-04-15'"", ""###_A"": ""7"", ""###_B"": ""36"", ""###_C"": ""24"", ""###_D"": ""53"", ""###_E"": ""1986"", ""###_F"": ""1992"", ""&&&_B"": ""'2002-04-15'"", ""###_G"": ""7"", ""###_H"": ""36"", ""###_I"": ""24"", ""###_J"": ""53"", ""###_K"": ""1986"", ""###_L"": ""1992"", ""&&&_C"": ""'2002-04-15'"", ""###_M"": ""7"", ""###_N"": ""36"", ""###_O"": ""24"", ""###_P"": ""53"", ""###_Q"": ""1986"", ""###_R"": ""1992"", ""###_S"": ""3"", ""###_T"": ""100"", ""###_U"": ""3"", ""###_V"": ""100"", ""###_W"": ""3"", ""###_X"": ""100"", ""###_Y"": ""3"", ""^^^_A"": ""0.9"", ""^^^_B"": ""1.1"", ""^^^_C"": ""0.9"", ""^^^_D"": ""1.1"", ""^^^_E"": ""0.9"", ""^^^_F"": ""1.1"", ""^^^_G"": ""0.9"", ""^^^_H"": ""1.1"", ""^^^_I"": ""0.9"", ""^^^_J"": ""1.1"", ""^^^_K"": ""0.9"", ""^^^_L"": ""1.1"", ""###_Z"": ""100""}"
multi_block_queries_query058_26.sql,58,"{""&&&_A"": ""'2002-01-30'"", ""###_A"": ""170"", ""###_B"": ""199"", ""###_C"": ""71"", ""###_D"": ""100"", ""###_E"": ""1987"", ""###_F"": ""1993"", ""&&&_B"": ""'2002-01-30'"", ""###_G"": ""170"", ""###_H"": ""199"", ""###_I"": ""71"", ""###_J"": ""100"", ""###_K"": ""1987"", ""###_L"": ""1993"", ""&&&_C"": ""'2002-01-30'"", ""###_M"": ""170"", ""###_N"": ""199"", ""###_O"": ""71"", ""###_P"": ""100"", ""###_Q"": ""1987"", ""###_R"": ""1993"", ""###_S"": ""3"", ""###_T"": ""100"", ""###_U"": ""3"", ""###_V"": ""100"", ""###_W"": ""3"", ""###_X"": ""100"", ""###_Y"": ""3"", ""^^^_A"": ""0.9"", ""^^^_B"": ""1.1"", ""^^^_C"": ""0.9"", ""^^^_D"": ""1.1"", ""^^^_E"": ""0.9"", ""^^^_F"": ""1.1"", ""^^^_G"": ""0.9"", ""^^^_H"": ""1.1"", ""^^^_I"": ""0.9"", ""^^^_J"": ""1.1"", ""^^^_K"": ""0.9"", ""^^^_L"": ""1.1"", ""###_Z"": ""100""}"
multi_block_queries_query058_71.sql,58,"{""&&&_A"": ""'2001-02-08'"", ""###_A"": ""22"", ""###_B"": ""51"", ""###_C"": ""10"", ""###_D"": ""39"", ""###_E"": ""1971"", ""###_F"": ""1977"", ""&&&_B"": ""'2001-02-08'"", ""###_G"": ""22"", ""###_H"": ""51"", ""###_I"": ""10"", ""###_J"": ""39"", ""###_K"": ""1971"", ""###_L"": ""1977"", ""&&&_C"": ""'2001-02-08'"", ""###_M"": ""22"", ""###_N"": ""51"", ""###_O"": ""10"", ""###_P"": ""39"", ""###_Q"": ""1971"", ""###_R"": ""1977"", ""###_S"": ""3"", ""###_T"": ""100"", ""###_U"": ""3"", ""###_V"": ""100"", ""###_W"": ""3"", ""###_X"": ""100"", ""###_Y"": ""3"", ""^^^_A"": ""0.9"", ""^^^_B"": ""1.1"", ""^^^_C"": ""0.9"", ""^^^_D"": ""1.1"", ""^^^_E"": ""0.9"", ""^^^_F"": ""1.1"", ""^^^_G"": ""0.9"", ""^^^_H"": ""1.1"", ""^^^_I"": ""0.9"", ""^^^_J"": ""1.1"", ""^^^_K"": ""0.9"", ""^^^_L"": ""1.1"", ""###_Z"": ""100""}"
multi_block_queries_query058_98.sql,58,"{""&&&_A"": ""'2002-05-25'"", ""###_A"": ""45"", ""###_B"": ""74"", ""###_C"": ""19"", ""###_D"": ""48"", ""###_E"": ""1945"", ""###_F"": ""1951"", ""&&&_B"": ""'2002-05-25'"", ""###_G"": ""45"", ""###_H"": ""74"", ""###_I"": ""19"", ""###_J"": ""48"", ""###_K"": ""1945"", ""###_L"": ""1951"", ""&&&_C"": ""'2002-05-25'"", ""###_M"": ""45"", ""###_N"": ""74"", ""###_O"": ""19"", ""###_P"": ""48"", ""###_Q"": ""1945"", ""###_R"": ""1951"", ""###_S"": ""3"", ""###_T"": ""100"", ""###_U"": ""3"", ""###_V"": ""100"", ""###_W"": ""3"", ""###_X"": ""100"", ""###_Y"": ""3"", ""^^^_A"": ""0.9"", ""^^^_B"": ""1.1"", ""^^^_C"": ""0.9"", ""^^^_D"": ""1.1"", ""^^^_E"": ""0.9"", ""^^^_F"": ""1.1"", ""^^^_G"": ""0.9"", ""^^^_H"": ""1.1"", ""^^^_I"": ""0.9"", ""^^^_J"": ""1.1"", ""^^^_K"": ""0.9"", ""^^^_L"": ""1.1"", ""###_Z"": ""100""}"
multi_block_queries_query001_73.sql,54,"{""###_A"": ""1998"", ""###_B"": ""144"", ""###_C"": ""203"", ""^^^_A"": ""1.2"", ""###_D"": ""75"", ""###_E"": ""78"", ""N_SSS_A"": ""('GA',\n                  'IN',\n                  'MT')"", ""N_SSS_B"": ""('W',\n                            'W')"", ""N_SSS_C"": ""('4 yr Degree',\n                              'College')"", ""&&&_A"": ""'M'"", ""###_F"": ""12"", ""###_G"": ""1932"", ""###_H"": ""1938"", ""###_I"": ""100""}"
multi_block_queries_query001_83.sql,54,"{""###_A"": ""2000"", ""###_B"": ""213"", ""###_C"": ""272"", ""^^^_A"": ""1.2"", ""###_D"": ""48"", ""###_E"": ""51"", ""N_SSS_A"": ""('IA',\n                  'IL',\n                  'NV')"", ""N_SSS_B"": ""('U',\n                            'U')"", ""N_SSS_C"": ""('College',\n                              'Primary')"", ""&&&_A"": ""'F'"", ""###_F"": ""9"", ""###_G"": ""1958"", ""###_H"": ""1964"", ""###_I"": ""100""}"
multi_block_queries_query001_16.sql,54,"{""###_A"": ""2001"", ""###_B"": ""98"", ""###_C"": ""157"", ""^^^_A"": ""1.2"", ""###_D"": ""9"", ""###_E"": ""12"", ""N_SSS_A"": ""('OH',\n                  'SD',\n                  'WA')"", ""N_SSS_B"": ""('M',\n                            'D')"", ""N_SSS_C"": ""('College',\n                              'College')"", ""&&&_A"": ""'M'"", ""###_F"": ""8"", ""###_G"": ""1927"", ""###_H"": ""1933"", ""###_I"": ""100""}"
multi_block_queries_query001_31.sql,54,"{""###_A"": ""1999"", ""###_B"": ""241"", ""###_C"": ""300"", ""^^^_A"": ""1.2"", ""###_D"": ""27"", ""###_E"": ""30"", ""N_SSS_A"": ""('CA',\n                  'GA',\n                  'KS')"", ""N_SSS_B"": ""('U',\n                            'M')"", ""N_SSS_C"": ""('Unknown',\n                              'College')"", ""&&&_A"": ""'F'"", ""###_F"": ""11"", ""###_G"": ""1963"", ""###_H"": ""1969"", ""###_I"": ""100""}"
multi_block_queries_query001_82.sql,38,"{""###_A"": ""2001"", ""###_B"": ""225"", ""###_C"": ""284"", ""^^^_A"": ""1.2"", ""###_D"": ""38"", ""###_E"": ""41"", ""N_SSS_A"": ""('KS',\n                  'MA',\n                  'OH')"", ""N_SSS_B"": ""('S',\n                            'S')"", ""N_SSS_C"": ""('Advanced Degree',\n                              'College')"", ""&&&_A"": ""'F'"", ""###_F"": ""3"", ""###_G"": ""1975"", ""###_H"": ""1981"", ""###_I"": ""100""}"
multi_block_queries_query001_38.sql,38,"{""###_A"": ""2001"", ""###_B"": ""212"", ""###_C"": ""271"", ""^^^_A"": ""1.2"", ""###_D"": ""67"", ""###_E"": ""70"", ""N_SSS_A"": ""('NE',\n                  'NY',\n                  'TX')"", ""N_SSS_B"": ""('S',\n                            'M')"", ""N_SSS_C"": ""('Secondary',\n                              'Secondary')"", ""&&&_A"": ""'F'"", ""###_F"": ""1"", ""###_G"": ""1971"", ""###_H"": ""1977"", ""###_I"": ""100""}"
multi_block_queries_query001_87.sql,38,"{""###_A"": ""2000"", ""###_B"": ""87"", ""###_C"": ""146"", ""^^^_A"": ""1.2"", ""###_D"": ""12"", ""###_E"": ""15"", ""N_SSS_A"": ""('MN',\n                  'NC',\n                  'VA')"", ""N_SSS_B"": ""('S',\n                            'U')"", ""N_SSS_C"": ""('4 yr Degree',\n                              'Secondary')"", ""&&&_A"": ""'M'"", ""###_F"": ""6"", ""###_G"": ""1974"", ""###_H"": ""1980"", ""###_I"": ""100""}"
multi_block_queries_query032_91.sql,17,"{""N_III_A"": ""(101,\n                         120,\n                         625,\n                         878,\n                         981)"", ""###_A"": ""44"", ""###_B"": ""73"", ""&&&_A"": ""'2001-01-05'"", ""&&&_B"": ""'2001-01-05'"", ""&&&_C"": ""'90 day'"", ""^^^_A"": ""1.3"", ""&&&_D"": ""'2001-01-05'"", ""&&&_E"": ""'2001-01-05'"", ""&&&_F"": ""'90 day'"", ""###_C"": ""77"", ""###_D"": ""106"", ""###_E"": ""27"", ""^^^_B"": ""0.01"", ""###_F"": ""47"", ""^^^_C"": ""0.01"", ""###_G"": ""100""}"
multi_block_queries_query032_54.sql,17,"{""N_III_A"": ""(36,\n                         487,\n                         517,\n                         543,\n                         659)"", ""###_A"": ""4"", ""###_B"": ""33"", ""&&&_A"": ""'2002-01-29'"", ""&&&_B"": ""'2002-01-29'"", ""&&&_C"": ""'90 day'"", ""^^^_A"": ""1.3"", ""&&&_D"": ""'2002-01-29'"", ""&&&_E"": ""'2002-01-29'"", ""&&&_F"": ""'90 day'"", ""###_C"": ""59"", ""###_D"": ""88"", ""###_E"": ""40"", ""^^^_B"": ""0.01"", ""###_F"": ""60"", ""^^^_C"": ""0.01"", ""###_G"": ""100""}"
multi_block_queries_query032_55.sql,17,"{""N_III_A"": ""(256,\n                         471,\n                         584,\n                         587,\n                         987)"", ""###_A"": ""71"", ""###_B"": ""100"", ""&&&_A"": ""'2001-03-27'"", ""&&&_B"": ""'2001-03-27'"", ""&&&_C"": ""'90 day'"", ""^^^_A"": ""1.3"", ""&&&_D"": ""'2001-03-27'"", ""&&&_E"": ""'2001-03-27'"", ""&&&_F"": ""'90 day'"", ""###_C"": ""251"", ""###_D"": ""280"", ""###_E"": ""73"", ""^^^_B"": ""0.01"", ""###_F"": ""93"", ""^^^_C"": ""0.01"", ""###_G"": ""100""}"
multi_block_queries_query032_3.sql,17,"{""N_III_A"": ""(205,\n                         523,\n                         529,\n                         688,\n                         794)"", ""###_A"": ""40"", ""###_B"": ""69"", ""&&&_A"": ""'2000-01-13'"", ""&&&_B"": ""'2000-01-13'"", ""&&&_C"": ""'90 day'"", ""^^^_A"": ""1.3"", ""&&&_D"": ""'2000-01-13'"", ""&&&_E"": ""'2000-01-13'"", ""&&&_F"": ""'90 day'"", ""###_C"": ""3"", ""###_D"": ""32"", ""###_E"": ""80"", ""^^^_B"": ""0.01"", ""###_F"": ""100"", ""^^^_C"": ""0.01"", ""###_G"": ""100""}"
multi_block_queries_query032_35.sql,17,"{""N_III_A"": ""(217,\n                         262,\n                         836,\n                         928,\n                         977)"", ""###_A"": ""70"", ""###_B"": ""99"", ""&&&_A"": ""'2002-03-22'"", ""&&&_B"": ""'2002-03-22'"", ""&&&_C"": ""'90 day'"", ""^^^_A"": ""1.3"", ""&&&_D"": ""'2002-03-22'"", ""&&&_E"": ""'2002-03-22'"", ""&&&_F"": ""'90 day'"", ""###_C"": ""82"", ""###_D"": ""111"", ""###_E"": ""0"", ""^^^_B"": ""0.01"", ""###_F"": ""20"", ""^^^_C"": ""0.01"", ""###_G"": ""100""}"
multi_block_queries_query032_73.sql,17,"{""N_III_A"": ""(141,\n                         318,\n                         344,\n                         726,\n                         746)"", ""###_A"": ""10"", ""###_B"": ""39"", ""&&&_A"": ""'2001-02-15'"", ""&&&_B"": ""'2001-02-15'"", ""&&&_C"": ""'90 day'"", ""^^^_A"": ""1.3"", ""&&&_D"": ""'2001-02-15'"", ""&&&_E"": ""'2001-02-15'"", ""&&&_F"": ""'90 day'"", ""###_C"": ""71"", ""###_D"": ""100"", ""###_E"": ""31"", ""^^^_B"": ""0.01"", ""###_F"": ""51"", ""^^^_C"": ""0.01"", ""###_G"": ""100""}"
multi_block_queries_query032_28.sql,17,"{""N_III_A"": ""(152,\n                         604,\n                         717,\n                         969,\n                         989)"", ""###_A"": ""50"", ""###_B"": ""79"", ""&&&_A"": ""'2000-01-26'"", ""&&&_B"": ""'2000-01-26'"", ""&&&_C"": ""'90 day'"", ""^^^_A"": ""1.3"", ""&&&_D"": ""'2000-01-26'"", ""&&&_E"": ""'2000-01-26'"", ""&&&_F"": ""'90 day'"", ""###_C"": ""84"", ""###_D"": ""113"", ""###_E"": ""75"", ""^^^_B"": ""0.01"", ""###_F"": ""95"", ""^^^_C"": ""0.01"", ""###_G"": ""100""}"
multi_block_queries_query032_88.sql,17,"{""N_III_A"": ""(2,\n                         20,\n                         198,\n                         456,\n                         553)"", ""###_A"": ""71"", ""###_B"": ""100"", ""&&&_A"": ""'2002-01-16'"", ""&&&_B"": ""'2002-01-16'"", ""&&&_C"": ""'90 day'"", ""^^^_A"": ""1.3"", ""&&&_D"": ""'2002-01-16'"", ""&&&_E"": ""'2002-01-16'"", ""&&&_F"": ""'90 day'"", ""###_C"": ""271"", ""###_D"": ""300"", ""###_E"": ""9"", ""^^^_B"": ""0.01"", ""###_F"": ""29"", ""^^^_C"": ""0.01"", ""###_G"": ""100""}"
multi_block_queries_query032_72.sql,17,"{""N_III_A"": ""(20,\n                         186,\n                         676,\n                         736,\n                         770)"", ""###_A"": ""42"", ""###_B"": ""71"", ""&&&_A"": ""'2001-02-07'"", ""&&&_B"": ""'2001-02-07'"", ""&&&_C"": ""'90 day'"", ""^^^_A"": ""1.3"", ""&&&_D"": ""'2001-02-07'"", ""&&&_E"": ""'2001-02-07'"", ""&&&_F"": ""'90 day'"", ""###_C"": ""42"", ""###_D"": ""71"", ""###_E"": ""80"", ""^^^_B"": ""0.01"", ""###_F"": ""100"", ""^^^_C"": ""0.01"", ""###_G"": ""100""}"
multi_block_queries_query001_88.sql,40,"{""###_A"": ""1999"", ""###_B"": ""175"", ""###_C"": ""234"", ""^^^_A"": ""1.2"", ""###_D"": ""72"", ""###_E"": ""75"", ""N_SSS_A"": ""('IA',\n                  'MD',\n                  'OK')"", ""N_SSS_B"": ""('W',\n                            'W')"", ""N_SSS_C"": ""('4 yr Degree',\n                              'Advanced Degree')"", ""&&&_A"": ""'F'"", ""###_F"": ""7"", ""###_G"": ""1983"", ""###_H"": ""1989"", ""###_I"": ""100""}"
agg_queries_query025_48.sql,63,"{""###_A"": ""9"", ""###_B"": ""1998"", ""###_C"": ""9"", ""###_D"": ""9"", ""###_E"": ""2"", ""###_F"": ""1998"", ""###_G"": ""9"", ""###_H"": ""9"", ""###_I"": ""2"", ""###_J"": ""1998"", ""###_K"": ""100""}"
agg_queries_query025_29.sql,63,"{""###_A"": ""2"", ""###_B"": ""1999"", ""###_C"": ""2"", ""###_D"": ""2"", ""###_E"": ""2"", ""###_F"": ""1999"", ""###_G"": ""2"", ""###_H"": ""2"", ""###_I"": ""2"", ""###_J"": ""1999"", ""###_K"": ""100""}"
multi_block_queries_query014_7.sql,66,"{""###_A"": ""1998"", ""###_B"": ""1998"", ""###_C"": ""2"", ""N_SSS_A"": ""('Children',\n                           'Electronics',\n                           'Women')"", ""###_D"": ""75"", ""###_E"": ""84"", ""###_F"": ""80"", ""###_G"": ""100"", ""###_H"": ""1998"", ""###_I"": ""1998"", ""###_J"": ""2"", ""N_SSS_B"": ""('Children',\n                           'Electronics',\n                           'Women')"", ""###_K"": ""75"", ""###_L"": ""84"", ""###_M"": ""80"", ""###_N"": ""100"", ""###_O"": ""80"", ""###_P"": ""100"", ""###_Q"": ""1998"", ""###_R"": ""1998"", ""###_S"": ""2"", ""N_SSS_C"": ""('Children',\n                        'Electronics',\n                        'Women')"", ""###_T"": ""75"", ""###_U"": ""84"", ""###_V"": ""1998"", ""###_W"": ""1998"", ""###_X"": ""2"", ""###_Y"": ""80"", ""###_Z"": ""100"", ""###_AA"": ""1998"", ""###_AB"": ""1998"", ""###_AC"": ""2"", ""###_AD"": ""80"", ""###_AE"": ""100"", ""###_AF"": ""80"", ""###_AG"": ""100"", ""###_AH"": ""1998"", ""###_AI"": ""1998"", ""###_AJ"": ""2"", ""&&&_A"": ""'store'"", ""###_AK"": ""1998"", ""###_AL"": ""1"", ""###_AM"": ""12"", ""###_AN"": ""21"", ""N_SSS_D"": ""('Children',\n                        'Electronics',\n                        'Women')"", ""###_AO"": ""75"", ""###_AP"": ""84"", ""###_AQ"": ""80"", ""###_AR"": ""100"", ""&&&_B"": ""'store'"", ""###_AS"": ""1998"", ""###_AT"": ""12"", ""###_AU"": ""21"", ""N_SSS_E"": ""('Children',\n                        'Electronics',\n                        'Women')"", ""###_AV"": ""80"", ""###_AW"": ""100"", ""###_AX"": ""75"", ""###_AY"": ""84"", ""###_AZ"": ""100""}"
multi_block_queries_query031_54.sql,44,"{""N_SSS_A"": ""('burlywood',\n                     'chocolate')"", ""###_A"": ""40"", ""###_B"": ""59"", ""###_C"": ""286"", ""###_D"": ""300"", ""N_SSS_B"": ""('OH',\n                      'WV')"", ""N_SSS_C"": ""('burlywood',\n                     'chocolate')"", ""###_E"": ""40"", ""###_F"": ""59"", ""###_G"": ""286"", ""###_H"": ""300"", ""N_SSS_D"": ""('OH',\n                      'WV')"", ""###_I"": ""1"", ""###_J"": ""2002"", ""###_K"": ""2"", ""###_L"": ""2002"", ""###_M"": ""3"", ""###_N"": ""2002"", ""###_O"": ""1"", ""###_P"": ""2002"", ""###_Q"": ""2"", ""###_R"": ""2002"", ""###_S"": ""3"", ""###_T"": ""2002"", ""###_U"": ""0"", ""###_V"": ""0"", ""###_W"": ""0"", ""###_X"": ""0""}"
